month,lse_tone_mean,ftse250_mean_close,ftse100_mean_close,roll_corr_250,roll_corr_100
2021-10-01,-0.2724932249322493,22842.828571428574,7035.49875,0.2941024098263678,0.1755744549900524
2021-11-01,-0.3463381168883816,23299.26909090909,6987.172500000001,0.2607434862552773,0.22126197742374734
2021-12-01,-0.2501491498458785,22964.50904761905,6977.323333333333,0.15399248934015147,0.07824784438136458
2022-01-01,-0.2782608695652174,22638.517499999998,7379.116666666667,0.05203177918991664,-0.13156293276993922
2022-01-01,-0.2782608695652174,22638.517499999998,7379.116666666667,-0.09529482924707879,-0.2385159638296848
2022-02-01,-0.23540404040404042,21575.8095,7400.538333333333,-0.13648994104373666,-0.2552435119083862
2022-03-01,-0.06711379060970182,20569.30782608696,7312.015,-0.28737157528089113,-0.15917147635092554
2022-04-01,-0.1477576171169069,20968.08263157895,7351.452222222223,-0.30181872617268757,0.05840620885038607
2022-05-01,-0.3418117313718004,19970.081904761904,7375.8325,-0.049224888989553246,-0.13676710959061159
2022-06-01,-0.18038862145699944,19372.751,7370.1375,-0.3365017650079524,0.18577056398780148
2022-07-01,-0.2169091125241125,19136.786190476192,7337.615,-0.348556567339326,0.22576743347364478
2022-09-01,-0.3725098891763771,18416.326666666668,7392.37875,-0.11920436829266631,0.17716043894429864
2022-10-01,-0.2669700412382736,17442.70142857143,7327.405,-0.04681134809039291,0.1518730356942678
