Date,Open,High,Low,Close,Volume
8/10/2009,5108.9,5172.82,5108.9,5154.64,1079683456
9/10/2009,5154.64,5171.53,5130.37,5161.87,0
12/10/2009,5161.87,5231.19,5161.87,5210.17,695071616
13/10/2009,5210.17,5221.65,5154.15,5154.15,1051277760
14/10/2009,5154.15,5261.26,5154.15,5256.1,1080511616
15/10/2009,5256.1,5267.9,5218.92,5222.95,1001976576
16/10/2009,5222.95,5272.92,5176.38,5190.24,1043378688
19/10/2009,5190.24,5281.54,5190.24,5281.54,763493888
20/10/2009,5281.54,5298.54,5243.4,5243.4,977121088
21/10/2009,5243.4,5267.98,5174.48,5257.85,1016677760
22/10/2009,5257.85,5257.85,5166.46,5207.36,932894272
23/10/2009,5207.36,5299.57,5207.36,5242.57,878294272
26/10/2009,5242.57,5281.12,5166.44,5191.74,867181056
27/10/2009,5191.74,5230.57,5182.68,5200.97,1354864000
28/10/2009,5200.97,5200.97,5074.11,5080.42,1333380736
29/10/2009,5080.42,5145.58,5042.66,5137.72,1228960128
30/10/2009,5137.72,5169.85,5024.43,5044.55,1258300672
2/11/2009,5044.55,5115.7,5022.52,5104.5,970092032
3/11/2009,5104.5,5104.5,4985.09,5037.21,1287438720
4/11/2009,5037.21,5120.82,5037.21,5107.89,891691136
5/11/2009,5107.14,5154.63,5036.91,5125.64,936507392
6/11/2009,5125.64,5150,5077.86,5142.72,963834624
9/11/2009,5142.72,5240.02,5142.72,5235.18,787120640
10/11/2009,5235.18,5264.32,5221.51,5230.55,1017869632
11/11/2009,5230.55,5301.14,5230.55,5266.75,939435264
12/11/2009,5266.75,5304.94,5254.11,5276.5,880016384
13/11/2009,5276.5,5297.44,5251.27,5296.38,707025728
16/11/2009,5296.38,5396.96,5296.38,5382.67,716388736
17/11/2009,5382.67,5382.67,5337.01,5345.93,739496704
18/11/2009,5345.93,5372.1,5331.64,5342.13,917853248
19/11/2009,5342.13,5343.82,5254.18,5267.7,868833856
20/11/2009,5267.7,5309.39,5224.01,5251.41,1037621696
23/11/2009,5251.41,5379.48,5251.41,5355.5,661323136
24/11/2009,5355.5,5374.89,5309.13,5323.96,1073541376
25/11/2009,5323.96,5372.22,5323.96,5364.81,921212992
26/11/2009,5364.81,5364.81,5189.38,5194.13,1037129728
27/11/2009,5194.13,5270.99,5103.78,5245.73,1436585984
30/11/2009,5245.73,5270.36,5190.68,5190.68,1116484736
1/12/2009,5190.68,5312.17,5190.68,5312.17,1269598208
2/12/2009,5312.17,5348.45,5283.04,5327.39,1457758464
3/12/2009,5327.39,5372.39,5311.85,5313,1386923648
4/12/2009,5313,5373.94,5272.75,5322.36,1256394624
7/12/2009,5322.36,5328.78,5250.98,5310.66,1019309632
8/12/2009,5310.66,5323.36,5206.38,5223.13,1231508992
9/12/2009,5223.13,5245.94,5175.66,5203.89,1086843520
10/12/2009,5203.89,5254.52,5194.49,5244.37,1028820480
11/12/2009,5244.37,5311.98,5244.37,5261.57,884374080
14/12/2009,5261.57,5330.96,5261.57,5315.34,1040851584
15/12/2009,5315.34,5328.11,5250.78,5285.77,785948928
16/12/2009,5285.77,5335.32,5283.89,5320.26,839075904
17/12/2009,5320.26,5320.26,5217.61,5217.61,1109050752
18/12/2009,5217.61,5287.62,5196.81,5196.81,1973511552
21/12/2009,5196.81,5319.98,5196.81,5293.99,760286144
22/12/2009,5293.99,5361.9,5293.99,5328.66,519304032
23/12/2009,5328.66,5386.6,5328.66,5372.38,459627072
24/12/2009,5372.38,5402.41,5367.84,5402.41,194348896
29/12/2009,5402.41,5445.17,5402.41,5437.61,420036800
30/12/2009,5437.61,5442.82,5390.58,5397.86,385541504
31/12/2009,5397.86,5431.9,5390.39,5412.88,247368464
4/1/2010,5412.88,5500.34,5410.82,5500.34,739248512
5/1/2010,5500.34,5536.38,5480.71,5522.5,1073712832
6/1/2010,5522.5,5536.48,5497.65,5530.04,927441472
7/1/2010,5530.04,5551.66,5499.8,5526.72,1109908480
8/1/2010,5526.72,5549.25,5494.79,5534.24,971399296
11/1/2010,5534.24,5600.48,5527.89,5538.07,837785728
12/1/2010,5538.07,5549.61,5459.94,5498.71,879492480
13/1/2010,5498.71,5509.67,5450.85,5473.48,784855040
14/1/2010,5473.48,5521.9,5473.48,5498.2,870574592
15/1/2010,5498.2,5527.02,5450.38,5455.37,1599945728
18/1/2010,5455.37,5504,5454.31,5494.39,665424704
19/1/2010,5494.39,5531.93,5431.25,5513.14,1040168128
20/1/2010,5513.14,5513.14,5404.03,5420.8,1118180352
21/1/2010,5420.8,5468.38,5331.56,5335.1,1270475008
22/1/2010,5335.1,5345.6,5253.04,5302.99,1541793920
25/1/2010,5302.99,5330.61,5252.92,5260.31,950795712
26/1/2010,5260.31,5276.85,5215.73,5276.85,930563072
27/1/2010,5276.85,5276.85,5196.06,5217.47,1137087104
28/1/2010,5217.47,5280.36,5145.74,5145.74,1158590848
29/1/2010,5145.74,5230.07,5145.74,5188.52,1165328256
1/2/2010,5188.52,5250.07,5163.57,5247.41,851938368
2/2/2010,5247.41,5289.05,5208.21,5283.31,1019439872
3/2/2010,5283.31,5305.41,5237.72,5253.15,1070048576
4/2/2010,5253.15,5262.22,5123.86,5139.31,1305692416
5/2/2010,5139.31,5139.31,5034.27,5060.92,1763594240
8/2/2010,5060.92,5118.12,5033.01,5092.33,1211595392
9/2/2010,5092.33,5132.93,5084.75,5111.84,1237763200
10/2/2010,5111.84,5181.21,5107.62,5131.99,1092363648
11/2/2010,5131.99,5201.82,5115.8,5161.48,1270014592
12/2/2010,5161.48,5207.73,5129.72,5142.45,1178889216
15/2/2010,5142.45,5194.29,5142.45,5167.47,558154368
16/2/2010,5167.47,5248.08,5167.47,5244.06,1006860288
17/2/2010,5244.06,5302.94,5244.06,5276.64,1110105600
18/2/2010,5276.64,5326.42,5261.71,5325.09,834680896
19/2/2010,5325.09,5366.14,5281.41,5358.17,1312837888
22/2/2010,5358.17,5387.03,5348.15,5352.07,913184448
23/2/2010,5352.07,5395.48,5302.18,5315.09,969273536
24/2/2010,5315.09,5348.74,5302.07,5342.92,882081920
25/2/2010,5342.92,5370.44,5259.71,5278.22,1882936064
26/2/2010,5278.22,5367.75,5278.22,5354.52,1585911040
1/3/2010,5354.52,5420.83,5354.52,5405.94,1343750016
2/3/2010,5405.94,5485.01,5403.73,5484.06,1131376256
3/3/2010,5484.06,5541.81,5465.29,5533.21,1065424064
4/3/2010,5533.21,5544.23,5501.08,5527.16,977986432
5/3/2010,5527.16,5603.59,5527.16,5599.76,941770816
8/3/2010,5599.76,5621.15,5579.16,5606.72,779552512
9/3/2010,5606.72,5617.31,5563.14,5602.3,924916672
10/3/2010,5602.3,5645.25,5585.35,5640.57,950190080
11/3/2010,5640.57,5642.87,5596.59,5617.26,812947904
12/3/2010,5617.26,5646.68,5612.39,5625.65,1226020992
15/3/2010,5625.65,5627.02,5588.2,5593.85,743084864
16/3/2010,5593.85,5637.7,5593.85,5620.43,815000128
17/3/2010,5620.43,5657.77,5620.43,5644.63,826554240
18/3/2010,5644.63,5660.99,5619.17,5642.62,844331840
19/3/2010,5642.62,5691.22,5633.53,5650.12,2258423040
22/3/2010,5650.12,5650.12,5583.49,5644.54,836682624
23/3/2010,5644.54,5695.94,5644.54,5673.63,912478016
24/3/2010,5673.63,5698.87,5636.01,5677.88,1068770944
25/3/2010,5677.88,5737.1,5673.14,5727.65,1053286144
26/3/2010,5727.65,5727.65,5695.5,5703.02,769318912
29/3/2010,5703.02,5733.11,5684.62,5710.66,839512320
30/3/2010,5710.66,5742.75,5662.84,5672.32,867084416
31/3/2010,5672.32,5698.47,5646.29,5679.64,1014299008
1/4/2010,5679.64,5744.89,5679.48,5744.89,761826944
6/4/2010,5744.89,5790.4,5744.59,5780.35,776390976
7/4/2010,5780.35,5782.25,5753.42,5762.06,767193344
8/4/2010,5762.06,5762.06,5684.52,5712.7,747919808
9/4/2010,5712.7,5773.6,5712.7,5770.98,664425600
12/4/2010,5770.98,5803.71,5755.78,5777.65,541101440
13/4/2010,5777.65,5778.92,5741.92,5761.66,621435520
14/4/2010,5761.66,5812.84,5761.66,5796.25,776228800
15/4/2010,5796.25,5832.34,5778.37,5825.01,948367360
16/4/2010,5825.01,5833.73,5727.42,5743.96,1512127616
19/4/2010,5743.96,5748.33,5697.24,5727.91,828466816
20/4/2010,5727.91,5796.61,5727.91,5783.69,1002785600
21/4/2010,5783.69,5796.99,5721.28,5723.43,1068647360
22/4/2010,5723.43,5761.36,5652.35,5665.33,1039539264
23/4/2010,5665.33,5737.36,5665.33,5723.65,924604032
26/4/2010,5723.65,5800.66,5723.65,5753.85,967203840
27/4/2010,5753.85,5758.64,5603.52,5603.52,1415460992
28/4/2010,5603.52,5639.98,5533.6,5586.61,1727003776
29/4/2010,5586.61,5638.82,5579.69,5617.84,1135016704
30/4/2010,5617.84,5643.87,5540.69,5553.29,1360492800
4/5/2010,5553.29,5565.99,5398.86,5411.11,1619108992
5/5/2010,5411.11,5428.77,5304.61,5341.93,1885338624
6/5/2010,5341.93,5371.54,5251.58,5260.99,1568237056
7/5/2010,5260.99,5264.09,5048.89,5123.02,2549096192
10/5/2010,5123.02,5399.75,5123.02,5387.42,2161949184
11/5/2010,5387.42,5387.42,5257.15,5334.21,1330432000
12/5/2010,5334.21,5401.02,5287.99,5383.45,1445125120
13/5/2010,5383.45,5435.99,5381.55,5433.73,843316864
14/5/2010,5433.73,5433.73,5245.38,5262.85,1197715328
17/5/2010,5262.85,5327.46,5231.6,5262.54,1109575936
18/5/2010,5262.54,5341.41,5262.54,5307.34,1033527104
19/5/2010,5307.34,5307.34,5158.08,5158.08,1269099392
20/5/2010,5158.08,5230.18,5003.99,5073.13,1515640704
21/5/2010,5073.13,5083.96,4957.06,5062.93,1796173312
24/5/2010,5062.93,5109.44,5021.6,5069.61,865772928
25/5/2010,5069.61,5069.61,4898.49,4940.68,1595480960
26/5/2010,4940.68,5097.91,4940.48,5038.08,1750047104
27/5/2010,5038.08,5195.37,5038.08,5195.17,1408370688
28/5/2010,5195.17,5240.27,5188.33,5188.43,1162752000
1/6/2010,5188.43,5192.08,5063.2,5163.3,1136335744
2/6/2010,5163.3,5163.3,5072.53,5151.32,1004414720
3/6/2010,5151.32,5262.5,5151.32,5211.18,1088664832
4/6/2010,5211.18,5261.71,5102.05,5126,1077839360
7/6/2010,5126,5126,5040.26,5069.06,802981120
8/6/2010,5069.06,5084.13,4986.34,5028.15,1082139008
9/6/2010,5028.15,5085.86,4998.06,5085.86,977236672
10/6/2010,5085.86,5149.69,5030.93,5132.5,1216282880
11/6/2010,5132.5,5184.37,5116.72,5163.68,988495296
14/6/2010,5163.68,5215.22,5163.68,5202.13,869638976
15/6/2010,5202.13,5242.08,5149.13,5217.82,936473536
16/6/2010,5217.82,5257.26,5209.39,5237.92,937019456
17/6/2010,5237.92,5293.76,5233.2,5253.89,1071141760
18/6/2010,5253.89,5289.14,5239.37,5250.84,1349954176
21/6/2010,5250.84,5331.46,5250.84,5299.11,734929408
22/6/2010,5299.11,5299.11,5210.02,5246.98,1070478720
23/6/2010,5246.98,5247.85,5165.82,5178.52,891048064
24/6/2010,5178.52,5211.8,5090.96,5100.23,905330432
25/6/2010,5100.23,5130.5,5031.72,5046.47,1125048704
28/6/2010,5046.47,5085.65,5024.7,5071.68,810401280
29/6/2010,5071.68,5071.68,4899.6,4914.22,928011904
30/6/2010,4914.22,4961.9,4898.51,4916.87,1167453952
1/7/2010,4916.87,4916.87,4790.04,4805.75,1233402624
2/7/2010,4805.75,4880.88,4805.75,4838.09,967823360
5/7/2010,4838.09,4863.35,4821.09,4823.53,529087936
6/7/2010,4823.53,4967.65,4823.53,4965,863698688
7/7/2010,4965,5014.82,4891.97,5014.82,990167360
8/7/2010,5014.82,5123.53,5014.82,5105.45,1069571328
9/7/2010,5105.45,5150.64,5098.79,5132.94,775944320
12/7/2010,5132.94,5193.22,5128.6,5167.02,584308224
13/7/2010,5167.02,5272.3,5167.01,5271.02,825452224
14/7/2010,5271.02,5287.28,5205.78,5253.52,795986176
15/7/2010,5253.52,5268.41,5188.2,5211.29,747022400
16/7/2010,5211.29,5273.58,5153.58,5158.85,957307072
19/7/2010,5158.85,5196.77,5111.89,5148.28,656926784
20/7/2010,5148.28,5179.99,5090.57,5139.46,746829568
21/7/2010,5139.46,5244.88,5139.46,5214.64,910296448
22/7/2010,5214.64,5319.48,5180.98,5313.81,935270336
23/7/2010,5313.81,5328.51,5272.77,5312.62,782258752
26/7/2010,5312.62,5351.92,5301.29,5351.12,703489152
27/7/2010,5351.12,5411.45,5351.12,5365.67,1766623744
28/7/2010,5365.67,5398.1,5314.57,5319.68,1128347520
29/7/2010,5319.68,5375.23,5313.95,5313.95,745060480
30/7/2010,5313.95,5322.67,5245.52,5258.02,782404672
2/8/2010,5258.02,5401.69,5258.02,5397.11,916502976
3/8/2010,5397.11,5397.26,5353.49,5396.48,805800000
4/8/2010,5396.48,5406.83,5318.79,5386.16,1136969856
5/8/2010,5386.16,5416.76,5356.83,5365.78,1031576896
6/8/2010,5365.78,5408.06,5309.02,5332.39,1082060672
9/8/2010,5332.39,5418.58,5332.39,5410.52,601281280
10/8/2010,5410.52,5411.56,5348.11,5376.41,777200832
11/8/2010,5376.41,5376.41,5245.03,5245.21,961244608
12/8/2010,5245.21,5272.5,5210.55,5266.06,985062208
13/8/2010,5266.06,5308.84,5225.91,5275.44,796112576
16/8/2010,5275.44,5304.64,5228.64,5276.1,558157440
17/8/2010,5276.1,5351.45,5276.1,5350.55,653553536
18/8/2010,5350.55,5350.55,5296.93,5302.87,621389888
19/8/2010,5302.87,5336.35,5207.44,5211.29,793802304
20/8/2010,5211.29,5233.02,5160.43,5195.28,745763648
23/8/2010,5195.28,5268.43,5186.92,5234.84,537078208
24/8/2010,5234.84,5234.84,5109.88,5155.95,776349184
25/8/2010,5155.95,5168.46,5080.93,5109.4,780915648
26/8/2010,5109.4,5167.76,5109.4,5155.84,622362752
27/8/2010,5155.84,5209.44,5122.3,5201.56,707036032
31/8/2010,5201.56,5225.22,5129.66,5225.22,1052510656
1/9/2010,5225.22,5366.41,5225.22,5366.41,910892864
2/9/2010,5366.41,5382.62,5346.96,5371.04,768003584
3/9/2010,5371.04,5452.51,5371.04,5428.15,676330048
6/9/2010,5428.15,5459.4,5428.15,5439.19,457674976
7/9/2010,5439.19,5439.21,5381.07,5407.82,0
8/9/2010,5407.82,5445.62,5361.42,5429.74,809552320
9/9/2010,5429.74,5505.66,5412.48,5494.16,862665536
10/9/2010,5494.16,5511.52,5475.94,5501.64,747109376
13/9/2010,5501.64,5571.39,5501.64,5565.53,831907840
14/9/2010,5565.53,5582.46,5541.5,5567.41,672971776
15/9/2010,5567.41,5578.69,5535.95,5555.56,652893248
16/9/2010,5555.56,5564.46,5533.96,5540.14,640322688
17/9/2010,5540.14,5612.89,5508.45,5508.45,1247170688
20/9/2010,5540.14,5607.31,5508.45,5602.54,650220736
21/9/2010,5602.54,5635.72,5576.19,5576.19,706180672
22/9/2010,5576.19,5597.55,5516.86,5551.91,736243456
23/9/2010,5551.91,5588.79,5471.69,5547.08,820174400
24/9/2010,5547.08,5612.54,5516.46,5598.48,765250624
27/9/2010,5598.48,5615.78,5569.89,5573.42,568182464
28/9/2010,5573.42,5580.84,5506.07,5578.44,795654912
29/9/2010,5578.44,5624.5,5544.72,5569.27,738785792
30/9/2010,5569.27,5650.33,5539.06,5548.62,954929664
1/10/2010,5548.62,5615.14,5547.55,5592.9,780304832
4/10/2010,5592.9,5601.22,5550.79,5555.97,577074432
5/10/2010,5555.97,5646.08,5551.73,5635.76,753105728
6/10/2010,5635.76,5695.51,5635.76,5681.39,680234944
7/10/2010,5681.39,5707.33,5650.78,5662.13,904124416
8/10/2010,5662.13,5663.74,5606.6,5657.61,1005221568
11/10/2010,5657.61,5685.95,5655.7,5672.4,412257216
12/10/2010,5672.4,5677.02,5597.46,5661.59,533367072
13/10/2010,5661.59,5760.49,5661.59,5747.35,862067904
14/10/2010,5747.35,5770.92,5712.92,5727.21,1038907712
15/10/2010,5727.21,5743.92,5665.95,5703.37,901117824
18/10/2010,5703.37,5748.81,5670.07,5742.52,544985344
19/10/2010,5742.52,5761.93,5690.58,5703.89,699956416
20/10/2010,5703.89,5729.96,5680.43,5728.93,615534016
21/10/2010,5728.93,5786.73,5698.02,5757.86,875716288
22/10/2010,5757.86,5758.01,5724.31,5741.37,603421760
25/10/2010,5741.37,5794.31,5741.37,5751.98,717124992
26/10/2010,5751.98,5754.2,5677.2,5707.3,724853760
27/10/2010,5707.3,5707.3,5630.85,5646.02,691011776
28/10/2010,5646.02,5711.82,5645.96,5677.89,670423552
29/10/2010,5677.89,5699.23,5647.05,5675.16,739537920
1/11/2010,5675.16,5733.01,5667.39,5694.62,566512896
2/11/2010,5694.62,5771.63,5690.44,5757.43,730750912
3/11/2010,5757.43,5773.73,5730.47,5748.97,731046912
4/11/2010,5748.97,5876.03,5748.97,5862.79,958511744
5/11/2010,5862.79,5899.37,5834.03,5875.35,1025935744
8/11/2010,5875.35,5880.99,5841.29,5849.96,720691328
9/11/2010,5849.96,5902.11,5847.43,5875.19,869628736
10/11/2010,5875.19,5876.97,5796.23,5816.94,877567872
11/11/2010,5816.94,5846.45,5792.83,5815.23,1000077440
12/11/2010,5815.23,5828.49,5711.73,5796.87,903999744
15/11/2010,5796.87,5832.25,5755.68,5820.41,553294528
16/11/2010,5820.41,5820.43,5680.87,5681.9,809765568
17/11/2010,5681.9,5704.39,5659.65,5692.56,769414592
18/11/2010,5692.56,5782.98,5692.56,5768.71,727975232
19/11/2010,5768.71,5774.07,5684.49,5732.83,735326464
22/11/2010,5732.83,5783.14,5668.48,5680.83,783640256
23/11/2010,5680.83,5681.06,5581.28,5581.28,1045146560
24/11/2010,5581.28,5671.87,5573.57,5657.1,968902016
25/11/2010,5657.1,5707.92,5654.7,5698.93,559018368
26/11/2010,5698.93,5699.02,5599.29,5668.7,872440576
29/11/2010,5668.7,5722.7,5550.95,5550.95,1064157568
30/11/2010,5597,5597,5519.19,5528.27,1322302336
1/12/2010,5528.27,5656.22,5528.27,5642.5,1189696000
2/12/2010,5642.5,5770.94,5642.5,5767.56,1141075072
3/12/2010,5767.56,5784.26,5720.2,5745.32,765910592
6/12/2010,5745.32,5785.7,5728.46,5770.28,773085824
7/12/2010,5770.28,5850.4,5769.67,5808.45,976616000
8/12/2010,5808.45,5826.59,5774.28,5794.53,865457216
9/12/2010,5794.53,5837.96,5794.53,5807.96,910975232
10/12/2010,5807.96,5827.59,5794.51,5812.95,681863104
13/12/2010,5812.95,5873.71,5812.94,5860.75,595792448
14/12/2010,5860.75,5891.21,5847.15,5891.21,672335808
15/12/2010,5891.21,5898.04,5858.11,5882.18,806446336
16/12/2010,5882.18,5907.1,5869.28,5881.12,672887936
17/12/2010,5881.12,5902.53,5857.33,5871.75,1476802560
20/12/2010,5871.75,5913.83,5865.51,5891.61,601800384
21/12/2010,5891.61,5953.94,5891.14,5951.8,629496832
22/12/2010,5951.8,5991.9,5936.3,5983.49,579426304
23/12/2010,5983.49,6000.55,5982.16,5996.07,338049728
24/12/2010,5996.07,6008.92,5978.24,6008.92,67529976
29/12/2010,6008.92,6021.46,5976.98,5996.36,336369760
30/12/2010,5996.36,6009.84,5969.71,5971.01,252410352
31/12/2010,5971.01,5985.7,5899.94,5899.94,205547088
4/1/2011,5899.94,6049.45,5899.94,6013.87,960561984
5/1/2011,6013.87,6043.86,5972.7,6043.86,980470720
6/1/2011,6043.86,6090.49,6004.56,6019.51,852589376
7/1/2011,6019.51,6023.7,5973.41,5984.33,781838912
10/1/2011,5984.33,5984.33,5939.89,5956.3,667694208
11/1/2011,5956.3,6035.89,5956.3,6014.03,863861312
12/1/2011,6014.03,6050.72,6013.87,6050.72,1034139072
13/1/2011,6050.72,6055.47,6005.51,6023.88,932652672
14/1/2011,6023.88,6031.74,5948.47,6002.07,858629760
17/1/2011,6002.07,6013.4,5975.64,5985.7,607537792
18/1/2011,5985.7,6065.71,5985.48,6056.43,876254016
19/1/2011,6056.43,6077.06,5974.79,5976.7,894459008
20/1/2011,5976.7,5977.5,5867.91,5867.91,1077877632
21/1/2011,5867.91,5939.33,5867.91,5896.25,1168362496
24/1/2011,5896.25,5960.55,5887.6,5943.85,978696576
25/1/2011,5907.09,5960.55,5907.09,5917.71,1043933632
26/1/2011,5917.71,6003.28,5917.71,5969.21,891374464
27/1/2011,5969.21,5994.75,5950.85,5965.08,834848064
28/1/2011,5965.08,5965.84,5877.88,5881.37,977308544
31/1/2011,5881.37,5881.72,5824.42,5862.94,939543232
1/2/2011,5862.94,5963.72,5862.94,5957.82,976071552
2/2/2011,5957.82,6020.46,5957.82,6000.07,930686464
3/2/2011,6000.07,6000.29,5955.58,5983.34,1046441536
4/2/2011,5983.34,6023.41,5983.33,5997.38,768776192
7/2/2011,5997.38,6054.09,5996.61,6051.03,703688704
8/2/2011,6051.03,6091.33,6032.88,6091.33,868715264
9/2/2011,6091.33,6091.33,6050.2,6052.29,958100928
10/2/2011,6052.29,6052.29,5986.48,6020.01,821798016
11/2/2011,6020.01,6067.96,5973.44,6062.9,822822592
14/2/2011,6062.9,6091.48,6042.1,6060.09,685148224
15/2/2011,6060.09,6072.07,6024.64,6037.08,832261440
16/2/2011,6037.08,6095.76,6033.51,6085.27,885951808
17/2/2011,6085.27,6101.42,6068.19,6087.38,1101276416
18/2/2011,6087.38,6095.64,6048.83,6082.99,961612480
21/2/2011,6082.99,6105.77,6013.14,6014.8,706768000
22/2/2011,6014.8,6028.56,5926.55,5996.76,800794368
23/2/2011,5996.76,5996.76,5915.61,5923.53,938435776
24/2/2011,5923.53,5936.68,5874.16,5919.98,806304960
25/2/2011,5919.98,6011.5,5919.98,6001.2,757619840
28/2/2011,6001.2,6022.33,5963.58,5994.01,828616512
1/3/2011,5994.01,6040.43,5927.43,5935.76,810518656
2/3/2011,5935.76,5941.82,5865.92,5914.89,812455552
3/3/2011,5914.89,6016.43,5914.89,6005.09,721991488
4/3/2011,6005.09,6052.08,5984.78,5990.39,611610880
7/3/2011,5990.39,6043.12,5967.68,5973.78,553093824
8/3/2011,5973.78,5999.93,5911,5974.76,661280384
9/3/2011,5974.76,5979.33,5922.66,5937.3,711014272
10/3/2011,5937.3,5937.3,5836.07,5845.29,797570112
11/3/2011,5845.29,5845.29,5796.44,5828.67,707365824
14/3/2011,5828.67,5842.04,5769.04,5775.24,728635712
15/3/2011,5775.24,5775.24,5594.26,5695.28,1143448832
16/3/2011,5695.28,5720.92,5598.23,5598.23,982001920
17/3/2011,5598.23,5706.47,5598.23,5696.11,820744128
18/3/2011,5696.11,5753.74,5696.11,5718.13,1281329664
21/3/2011,5718.13,5798.78,5718.13,5786.09,655317632
22/3/2011,5786.09,5813.81,5743.76,5762.71,577920448
23/3/2011,5762.71,5802.44,5733.16,5795.88,786628992
24/3/2011,5795.88,5888.7,5780.8,5880.87,730065088
25/3/2011,5880.87,5918.73,5878.22,5900.76,560634560
28/3/2011,5900.76,5922.98,5900.76,5904.49,449842688
29/3/2011,5904.49,5932.17,5881.96,5932.17,566737280
30/3/2011,5932.17,5970.98,5932.17,5948.3,766013888
31/3/2011,5948.3,5972.8,5908.76,5908.76,896462208
1/4/2011,5908.76,6014.77,5908.76,6009.92,849183104
4/4/2011,6009.92,6035.12,5988.27,6016.98,559732544
5/4/2011,6016.98,6026.3,5989.05,6007.06,583912832
6/4/2011,6007.06,6056.37,6007.06,6041.13,717019648
7/4/2011,6041.13,6053.12,6007.37,6007.37,617702272
8/4/2011,6007.37,6066.39,6007.37,6055.75,516982848
11/4/2011,6055.75,6070.78,6044.52,6053.44,573016704
12/4/2011,6053.44,6053.63,5958.82,5964.47,656604864
13/4/2011,5964.47,6043.36,5964.47,6010.44,580498112
14/4/2011,6010.44,6010.48,5943.75,5963.8,572298304
15/4/2011,5963.8,5996.76,5963.7,5996.01,667386624
18/4/2011,5996.01,5997.46,5858.32,5870.08,610713408
19/4/2011,5870.08,5922.04,5870.08,5896.87,543284352
20/4/2011,5896.87,6033.79,5896.87,6022.26,585864960
21/4/2011,6022.26,6045.92,6005.76,6018.3,669056064
26/4/2011,6022.26,6070.59,6006.95,6069.36,498957152
27/4/2011,6069.36,6089.4,6045.87,6068.16,646090688
28/4/2011,6068.16,6091.75,6051.04,6069.9,637868992
3/5/2011,6069.9,6100.47,6050.71,6082.88,702117696
4/5/2011,6082.88,6083.84,5972.84,5984.07,908812096
5/5/2011,5984.07,6009.1,5914.58,5919.98,1438064640
6/5/2011,5919.98,5982.41,5872.84,5976.77,1024464000
9/5/2011,5976.77,5999.9,5922.23,5942.69,701501184
10/5/2011,5942.69,6023.11,5940.06,6018.89,696720192
11/5/2011,6018.89,6038.49,5966.64,5976,705949632
12/5/2011,5976,5976.44,5882.39,5944.96,693512128
13/5/2011,5944.96,6001.33,5919.91,5925.87,614851968
16/5/2011,5925.87,5936.19,5862.16,5923.69,578100288
17/5/2011,5923.69,5942.81,5861,5861,640095232
18/5/2011,5861,5934.51,5860.65,5923.49,600445312
19/5/2011,5923.49,6003.92,5923.49,5955.99,713859904
20/5/2011,5955.99,6015.73,5927.74,5948.49,778827584
23/5/2011,5948.49,5948.49,5833.44,5835.89,721219968
24/5/2011,5835.89,5883.81,5835.89,5858.41,704525312
25/5/2011,5858.41,5880.53,5810.46,5870.14,753450944
26/5/2011,5870.14,5910.77,5867.56,5880.99,716602816
27/5/2011,5880.99,5950.7,5880.99,5938.87,676140800
31/5/2011,5938.87,6005.24,5938.87,5989.99,930821824
1/6/2011,5989.99,5995.22,5913.43,5928.61,703014080
2/6/2011,5928.61,5928.61,5847.92,5847.92,643337600
3/6/2011,5847.92,5866.37,5802.67,5855.01,741698944
6/6/2011,5855.01,5881.06,5827.51,5863.16,576701888
7/6/2011,5863.16,5890.58,5849.23,5864.65,667968128
8/6/2011,5864.65,5864.65,5791.8,5808.89,737246848
9/6/2011,5808.89,5860.76,5795,5856.34,755487424
10/6/2011,5856.34,5866.95,5758.33,5765.8,683818304
13/6/2011,5765.8,5793.5,5763.42,5773.46,542210368
14/6/2011,5773.46,5822.6,5773.46,5803.13,653635136
15/6/2011,5803.13,5803.35,5742.55,5742.55,647121600
16/6/2011,5742.55,5742.55,5644.66,5698.81,830278912
17/6/2011,5698.81,5733.2,5645.88,5714.94,1011178112
20/6/2011,5714.94,5714.94,5647.23,5693.39,663583744
21/6/2011,5693.39,5775.58,5692.97,5775.31,642883520
22/6/2011,5775.31,5788.71,5741.82,5772.99,648647360
23/6/2011,5772.99,5772.99,5663.3,5674.38,741594880
24/6/2011,5674.38,5768.54,5674.38,5697.72,902626816
27/6/2011,5697.72,5728.43,5685.73,5722.34,757972992
28/6/2011,5722.34,5793.74,5722.34,5766.88,737952832
29/6/2011,5766.88,5860.48,5766.88,5855.95,783168640
30/6/2011,5855.95,5945.71,5855.95,5945.71,1071913920
1/7/2011,5945.71,5999.04,5937.59,5989.76,744202560
4/7/2011,5989.76,6030.82,5985.69,6017.54,397044320
5/7/2011,6017.54,6036.31,6011.07,6024.03,557689600
6/7/2011,6024.03,6026.48,5973.82,6002.92,710301056
7/7/2011,6002.92,6071.67,6002.92,6054.55,623662848
8/7/2011,6054.55,6084.08,5984.45,5990.58,692341110
11/7/2011,5990.58,5998.58,5900.75,5929.16,736789497
12/7/2011,5929.16,5929.16,5793.04,5868.96,943028066
13/7/2011,5868.96,5911,5850.96,5906.43,704960097
14/7/2011,5906.43,5906.43,5841.87,5846.95,626279551
15/7/2011,5863.57,5863.57,5806.6,5843.66,586778303
18/7/2011,5843.66,5843.66,5752.81,5752.81,714293575
19/7/2011,5752.81,5801.99,5752.81,5789.99,771213909
